"Dataset" "Model" "R_squared"
"54" "Training Cohort" "Model" 0.130269741474452
"55" "Training Cohort" "Model" 0.134147586188722
"56" "Training Cohort" "Model" 0.126482120713664
"57" "Training Cohort" "Model" 0.107181598251484
"58" "Training Cohort" "Model" 0.101434291752644
"59" "Training Cohort" "Model" 0.124291068886387
"60" "Training Cohort" "Model" 0.107399816571704
"61" "Training Cohort" "Model" 0.156304378760431
"62" "Training Cohort" "Model" 0.138455074489275
"63" "Training Cohort" "Model" 0.140719189536427
"64" "Training Cohort" "Model" 0.0998222679482083
"65" "Training Cohort" "Model" 0.146254887962365
"66" "Training Cohort" "Model" 0.1043041268756
"67" "Training Cohort" "Model" 0.122814233978438
"68" "Training Cohort" "Model" 0.117031371052919
"69" "Training Cohort" "Model" 0.138822544462537
"70" "Training Cohort" "Model" 0.109610663065917
"71" "Training Cohort" "Model" 0.103368137606778
"72" "Training Cohort" "Model" 0.141144766633021
"73" "Training Cohort" "Model" 0.125221806787496
"74" "Training Cohort" "Model" 0.0999613952041464
"75" "Training Cohort" "Model" 0.113644668134836
"76" "Training Cohort" "Model" 0.127581542465584
"77" "Training Cohort" "Model" 0.127086419048339
"78" "Training Cohort" "Model" 0.129872169073413
"79" "Training Cohort" "Model" 0.121230826399716
"80" "Training Cohort" "Model" 0.133302201483528
"81" "Training Cohort" "Model" 0.131251429845288
"82" "Training Cohort" "Model" 0.14638362410319
"83" "Training Cohort" "Model" 0.12711391207031
"84" "Training Cohort" "Model" 0.110528869061405
"85" "Training Cohort" "Model" 0.113536487254173
"86" "Training Cohort" "Model" 0.124177180905241
"87" "Training Cohort" "Model" 0.127006888537217
"88" "Training Cohort" "Model" 0.157624721150294
"89" "Training Cohort" "Model" 0.120920205224073
"90" "Training Cohort" "Model" 0.144041165927172
"91" "Training Cohort" "Model" 0.141975069664896
"92" "Training Cohort" "Model" 0.127642185430993
"93" "Training Cohort" "Model" 0.123247187515782
"94" "Training Cohort" "Model" 0.120506506704772
"95" "Training Cohort" "Model" 0.150485563258883
"96" "Training Cohort" "Model" 0.142831760187868
"97" "Training Cohort" "Model" 0.133103226443285
"98" "Training Cohort" "Model" 0.108292666761244
"99" "Training Cohort" "Model" 0.155561753713369
"100" "Training Cohort" "Model" 0.117674661614103
"101" "Training Cohort" "ELN" 0.0757555692612969
"102" "Training Cohort" "ELN" 0.115187658803608
"103" "Training Cohort" "ELN" 0.0909794267218103
"104" "Training Cohort" "ELN" 0.131988246121629
"105" "Training Cohort" "ELN" 0.127067854334263
"106" "Training Cohort" "ELN" 0.123756943605434
"107" "Training Cohort" "ELN" 0.110084867519944
"108" "Training Cohort" "ELN" 0.116412303537899
"109" "Training Cohort" "ELN" 0.105464619268387
"110" "Training Cohort" "ELN" 0.111374330799367
"111" "Training Cohort" "ELN" 0.0994836813730863
"112" "Training Cohort" "ELN" 0.113679122311065
"113" "Training Cohort" "ELN" 0.115324351107566
"114" "Training Cohort" "ELN" 0.12242398396761
"115" "Training Cohort" "ELN" 0.0975471522297027
"116" "Training Cohort" "ELN" 0.112710312626667
"117" "Training Cohort" "ELN" 0.0800175966577361
"118" "Training Cohort" "ELN" 0.121244023002279
"119" "Training Cohort" "ELN" 0.101474276590547
"120" "Training Cohort" "ELN" 0.0855592861303649
"121" "Training Cohort" "ELN" 0.101344547678929
"122" "Training Cohort" "ELN" 0.0997516423094351
"123" "Training Cohort" "ELN" 0.119302580644475
"124" "Training Cohort" "ELN" 0.108046240790379
"125" "Training Cohort" "ELN" 0.132362447779669
"126" "Training Cohort" "ELN" 0.125309178029646
"127" "Training Cohort" "ELN" 0.120917118053598
"128" "Training Cohort" "ELN" 0.107653152399859
"129" "Training Cohort" "ELN" 0.107223471417821
"130" "Training Cohort" "ELN" 0.106392162515042
"131" "Training Cohort" "ELN" 0.138838632500029
"132" "Training Cohort" "ELN" 0.11455684452216
"133" "Training Cohort" "ELN" 0.103656494486187
"134" "Training Cohort" "ELN" 0.11278334350457
"135" "Training Cohort" "ELN" 0.0808434328886651
"136" "Training Cohort" "ELN" 0.100319404058173
"137" "Training Cohort" "ELN" 0.12834029863921
"138" "Training Cohort" "ELN" 0.128404166801141
"139" "Training Cohort" "ELN" 0.082661825365606
"140" "Training Cohort" "ELN" 0.111718696435942
"141" "Training Cohort" "ELN" 0.111861708928584
"142" "Training Cohort" "ELN" 0.0989477418281693
"143" "Training Cohort" "ELN" 0.10635347104501
"144" "Training Cohort" "ELN" 0.104273490101218
"145" "Training Cohort" "ELN" 0.0996806613628364
"146" "Training Cohort" "ELN" 0.106368410317093
"147" "Training Cohort" "ELN" 0.114773218741547
"148" "Training Cohort" "ELN" 0.126534941276226
"149" "Training Cohort" "ELN" 0.0821738024851192
"150" "Training Cohort" "ELN" 0.120083336261019
"151" "Training Cohort" "ELN" 0.109323163389526
"152" "Training Cohort" "ELN" 0.11291990507432
"153" "Training Cohort" "ELN" 0.105208945973834
"154" "Training Cohort" "ELN" 0.119796413345908
"155" "Training Cohort" "ELN" 0.117629259013256
"156" "Training Cohort" "ELN" 0.123399731930784
"157" "Training Cohort" "ELN" 0.0974805396965668
"158" "Training Cohort" "ELN" 0.0852274928693686
"159" "Training Cohort" "ELN" 0.097862071898855
"160" "Training Cohort" "ELN" 0.0830575138047474
"161" "Training Cohort" "ELN" 0.122054897550015
"162" "Training Cohort" "ELN" 0.114836262956613
"163" "Training Cohort" "ELN" 0.128327156987864
"164" "Training Cohort" "ELN" 0.0979420583176294
"165" "Training Cohort" "ELN" 0.127476847338955
"166" "Training Cohort" "ELN" 0.073283685002132
"167" "Training Cohort" "ELN" 0.105913384734016
"168" "Training Cohort" "ELN" 0.117575666546584
"169" "Training Cohort" "ELN" 0.108838711107118
"170" "Training Cohort" "ELN" 0.111584671883941
"171" "Training Cohort" "ELN" 0.0785742531656561
"172" "Training Cohort" "ELN" 0.119975237776425
"173" "Training Cohort" "ELN" 0.117451560302771
"174" "Training Cohort" "ELN" 0.0813580883729335
"175" "Training Cohort" "ELN" 0.0782398203718925
"176" "Training Cohort" "ELN" 0.108321275787416
"177" "Training Cohort" "ELN" 0.100081404700242
"178" "Training Cohort" "ELN" 0.108897957217586
"179" "Training Cohort" "ELN" 0.114837540912901
"180" "Training Cohort" "ELN" 0.110258119519384
"181" "Training Cohort" "ELN" 0.105238232025098
"182" "Training Cohort" "ELN" 0.127875280822058
"183" "Training Cohort" "ELN" 0.104558918763097
"184" "Training Cohort" "ELN" 0.0902680770943373
"185" "Training Cohort" "ELN" 0.0823569944918698
"186" "Training Cohort" "ELN" 0.1134835135346
"187" "Training Cohort" "ELN" 0.111056903180368
"188" "Training Cohort" "ELN" 0.104343351749393
"189" "Training Cohort" "ELN" 0.103365391510514
"190" "Training Cohort" "ELN" 0.113869429625062
"191" "Training Cohort" "ELN" 0.129631049907657
"192" "Training Cohort" "ELN" 0.108924507589726
"193" "Training Cohort" "ELN" 0.0926826919950473
"194" "Training Cohort" "ELN" 0.100920538741053
"195" "Training Cohort" "ELN" 0.126531340777857
"196" "Training Cohort" "ELN" 0.134798653010042
"197" "Training Cohort" "ELN" 0.112142346619917
"198" "Training Cohort" "ELN" 0.0904615539011131
"199" "Training Cohort" "ELN" 0.122834458859765
"200" "Training Cohort" "ELN" 0.0993071560911533
