"eln" "all_gen" "comp" "comp_ITD" "all_gen_cyto" "clin_demo" "all_gen_cyto_clin_demo" "comp_ITD_clin_demo"
"71" 0.634232907945055 0.601038520416721 0.666203002698153 0.672795343751077 0.662560898282875 0.665096595808152 0.714696021896149 0.723218759464446
"72" 0.593394494465825 0.62227070052563 0.6311096500575 0.648697382593946 0.640868360783414 0.631649897833538 0.688505215622216 0.696426470276293
"73" 0.626211442591861 0.627562678774676 0.661654195563423 0.673600096345125 0.666536859598746 0.661293031857465 0.722326459312792 0.725977597660417
"74" 0.605830486699526 0.580307068684862 0.645777975986686 0.649924541131741 0.631270933425125 0.672719903148127 0.695528822973043 0.716558920831877
"75" 0.583730611166388 0.590015209951058 0.625218145386585 0.644641569512856 0.622879292114504 0.68041090554032 0.715533526808919 0.729511662595506
"76" 0.593381437332485 0.588710980084737 0.619749771955021 0.630919683682929 0.618706172790444 0.658524176335326 0.671921244115924 0.68373815612709
"77" 0.608311000883555 0.577582260544007 0.657453205348594 0.667017235916347 0.626045079114349 0.654860409721227 0.688453700046021 0.723581063212907
"78" 0.609407179241481 0.559373658121076 0.668635735854713 0.675028166746032 0.626281203363845 0.670460397589905 0.699757592001487 0.73273223804693
"79" 0.604712632953926 0.602072681901391 0.63119400242664 0.638178555096241 0.638011612455099 0.656155896196061 0.690529832510591 0.702497362558
"80" 0.620246791874889 0.619196446498704 0.671764164358957 0.67950522653336 0.668758418920091 0.620228686915331 0.710702455778159 0.716855242656995
"81" 0.576557880394776 0.591177295150001 0.610811918950382 0.617821559852317 0.604533355767228 0.653652620894032 0.667992968019335 0.689813489134745
"82" 0.626323753260868 0.606797026941393 0.661142511365951 0.669277036055763 0.662769662861681 0.664047091629841 0.712330304513587 0.727705971289148
"83" 0.623371464709932 0.630701805516593 0.666216409864243 0.673508962943418 0.663315663663304 0.636176003582618 0.699561926905336 0.708021116279939
"84" 0.619062869669034 0.622549039496 0.686619331897332 0.689202452125825 0.666307882991985 0.662574496123838 0.712761603215251 0.735586859739903
"85" 0.582077844543632 0.589705219888319 0.624882414530449 0.635094459644795 0.635614735844118 0.679208942251464 0.72096528505392 0.735905988463331
"86" 0.555652251912336 0.547897494988989 0.600053823211016 0.605453976953119 0.579816916942401 0.648636775072946 0.646866583369104 0.678814820396413
"87" 0.591298300143711 0.577548261079221 0.613125156992889 0.632411849353949 0.625268665833825 0.660949521299742 0.692708518799902 0.707871051780801
"88" 0.613404589914096 0.626702899890804 0.645486027044664 0.653607900382138 0.658287907392023 0.67676939456617 0.717388934503425 0.715615668394671
"89" 0.593247461170619 0.596725903033548 0.651966162596723 0.654107654012658 0.653101977801481 0.656171224238286 0.69978937294188 0.712119637069022
"90" 0.602849824058049 0.610617414795418 0.631618203306096 0.64138125918496 0.647282506945719 0.673192087586548 0.712362358207338 0.723504584737375
"91" 0.599651026029099 0.581588973969372 0.666483073290576 0.67239179011094 0.644245202461989 0.687631200940955 0.719798971519114 0.752190915232397
"92" 0.605481840740094 0.590886078387114 0.637858823698686 0.657524620425024 0.625727249679105 0.658537837710211 0.684537212727235 0.712910776259365
"93" 0.583991928462633 0.583683259454849 0.635123948890179 0.638808054667358 0.642646526671863 0.673845635245674 0.714881165392508 0.718938465641174
"94" 0.60520873063787 0.594596746250188 0.647168011118578 0.656871852296885 0.631579469175079 0.709321259964985 0.713662931810431 0.735679909750759
"95" 0.59456568528058 0.575871606866835 0.625370057751662 0.631861609092975 0.612767854280482 0.65459483239934 0.676419477860943 0.703061926436514
"96" 0.628883199710859 0.629781005860028 0.659567477082625 0.664503620752237 0.671833105045251 0.629364416524844 0.703885179010615 0.700271076893272
"97" 0.606287355962539 0.605662452241062 0.674965908478748 0.68037223852222 0.657399163412798 0.656641463646767 0.71028517214138 0.725799824350969
"98" 0.625267843090483 0.613119097199443 0.669153538304059 0.681716036679475 0.663644179181925 0.658768170539935 0.718685203744217 0.739097055182498
"99" 0.590707031940006 0.597024857531462 0.634010095692269 0.64009580886647 0.63278993207152 0.691163813397267 0.706990821505815 0.721101783744279
"100" 0.612908868760009 0.625821314905424 0.641544651138969 0.65217052239213 0.663061380755455 0.683394650432456 0.727418702155227 0.73816367613235
