"eln" "all_gen" "comp" "comp_ITD" "all_gen_cyto" "clin_demo" "all_gen_cyto_clin_demo" "comp_ITD_clin_demo"
"19" 0.623340298829596 0.635811194441063 0.653089350949522 0.652130408688928 0.658140466744051 0.7289356484616 0.750503754357839 0.767071661323836
"20" 0.596620475240777 0.636095236100988 0.63520162096439 0.649970545977644 0.651627641821126 0.673465569965392 0.699370746421535 0.705001083444967
"21" 0.611944943713663 0.636587963656072 0.631631022631205 0.641156290601912 0.667237514785505 0.685048044411022 0.724642030184989 0.723358227679233
"22" 0.627125769347477 0.660550704756887 0.643040993031519 0.64809035144428 0.661679739209999 0.663312152757074 0.704394575756556 0.698341277007088
"23" 0.616718688953365 0.628303609918005 0.630930684775234 0.639989883166412 0.640875828323924 0.707683497438161 0.723357016853949 0.738014795118472
"24" 0.578024921837892 0.61592995963861 0.612346388650665 0.628617853463467 0.63919350637328 0.66573773708167 0.696540050398271 0.702461179519132
"25" 0.632334276745921 0.650003257866568 0.656693488948194 0.670687912065095 0.683915574568796 0.693039550941466 0.733952738058565 0.734662895436004
"26" 0.627638961996593 0.641419410247842 0.644433054394561 0.656081236027039 0.660560728768212 0.67515449936567 0.712222646673104 0.718423122335152
"27" 0.619782951873348 0.608899675713597 0.618167524489126 0.62114366377901 0.644527303639483 0.666730192586034 0.705638717148123 0.702292410335954
"28" 0.620109927822233 0.636142818454735 0.643542046335711 0.648237762959123 0.653009280290214 0.708075797389605 0.71731335803882 0.72542961708344
"29" 0.573372236991962 0.634438808565609 0.617099583474217 0.633298976892764 0.627279504440027 0.681264776802869 0.709066585830818 0.71957087490401
"30" 0.616612102947392 0.647980695029155 0.654585552992645 0.661684227545583 0.668581583639335 0.682537350594188 0.72117353905253 0.72527203106287
"31" 0.591896228599136 0.633854589689886 0.625600535480413 0.632789374715757 0.64081696773225 0.695747821178288 0.717269270127163 0.727464912467722
"32" 0.608299405051811 0.641011600153943 0.633674252888449 0.63814166673906 0.663015597187659 0.675449991896046 0.70592664739023 0.708457082295991
"33" 0.617733336862879 0.623354709365812 0.637970887261719 0.657516266326517 0.644759191444839 0.69079828849509 0.705504093344179 0.718267121480592
"34" 0.613318180290536 0.646411406546916 0.64973982365658 0.649562982696565 0.660240704957106 0.694485517967047 0.733788988444457 0.735859004099112
"35" 0.63295555982938 0.62366344585933 0.631582227335309 0.648378547196825 0.654034422976255 0.656274873891751 0.709639403172789 0.701757487755255
"36" 0.615604342605464 0.640366234974542 0.648150238542491 0.649580342429521 0.6491737642339 0.690467347172009 0.709246177582246 0.718448112908516
"37" 0.603676072082748 0.629364738281816 0.640193689829011 0.651760574509047 0.649852513744178 0.683689999674334 0.711114910072374 0.721380327701195
"38" 0.624550946824966 0.637105089877917 0.639667975938298 0.65449102031895 0.666453580109538 0.678037770660844 0.712623732193269 0.713787562557415
"39" 0.599802876930996 0.634163518272447 0.643764741357815 0.651639543408405 0.655312901010515 0.678508118777029 0.722561824394522 0.724520796991578
"40" 0.616586658888887 0.624051415662808 0.607628017803846 0.628467232656756 0.650532467553051 0.701383733577035 0.724143011042802 0.715608047551792
"41" 0.595069316518324 0.642942549916755 0.615576013591701 0.634580433106516 0.64879614400374 0.687656039650268 0.703719926343914 0.715633595782318
"42" 0.58890450317016 0.618775269343497 0.643848793914265 0.639477890486384 0.641376791700943 0.695741053747509 0.723605824075204 0.72213582333488
"43" 0.637707556590628 0.625916358070393 0.634249052073334 0.646246616419796 0.671896954968463 0.681614340564735 0.738864831265295 0.72343975577656
"44" 0.627555900729758 0.641848975961675 0.63088064749679 0.643813020490331 0.660418584500423 0.679211104617047 0.704168494964698 0.715684757216849
"45" 0.616936248000372 0.64145290389126 0.643446876301611 0.656639283942954 0.65647701402093 0.675812140752124 0.701933830169091 0.712118372000075
"46" 0.634470576835792 0.663909296928195 0.648952640036087 0.659647177432291 0.672755862455597 0.704511049357903 0.734664129730051 0.742035856045881
"47" 0.598284000937655 0.635608255869681 0.630662154728717 0.643793481958576 0.645167734129435 0.698995783407822 0.71507607255025 0.718748290616725
"48" 0.605159128925319 0.608322165954782 0.598407770624877 0.613933130716727 0.639734575172281 0.646902995397389 0.693191944935986 0.688417287350447
"49" 0.600487052078398 0.6287642592078 0.625165758015374 0.639290766701457 0.660006179436292 0.666599765762998 0.701979021718856 0.702389722767894
"50" 0.631479763324716 0.666096660418899 0.669895924218058 0.671351723675729 0.678947201211997 0.683884573878829 0.728712255682655 0.725378053725544
"51" 0.600930086309752 0.621873212183114 0.605895976706837 0.617438678808187 0.635413912427783 0.681135221514435 0.710176084795486 0.715107987491154
"52" 0.608278281107185 0.645367883942263 0.638773932476807 0.651219885621564 0.658116151871367 0.680359780649998 0.706793946409321 0.71551093630816
"53" 0.614644278189482 0.645577583320833 0.651400457608803 0.645411505528898 0.663829015588486 0.691421315611024 0.711307008378517 0.722329099504996
"54" 0.614932947074287 0.631287696478047 0.635012718889663 0.643187763560887 0.655908385769543 0.675349537017737 0.706821237065499 0.708137872532602
"55" 0.628360513300262 0.623754406773653 0.635572617133516 0.642025000224674 0.656303251923241 0.698744267544963 0.731360966086669 0.732098290464375
"56" 0.610590267585437 0.631301379001648 0.617861351386914 0.639777784105711 0.643427805062684 0.674451419843711 0.708579469349763 0.71503352069227
"57" 0.572662185633666 0.613726362942654 0.615221692960856 0.630146530856922 0.619292656877562 0.661970704438466 0.659178017417956 0.671291990320078
"58" 0.65882130571754 0.654740885551191 0.659443994170068 0.673194098567103 0.697765263551665 0.700236771662041 0.751062815938818 0.741298135692688
"59" 0.60529119140459 0.633857333218552 0.633464985027863 0.643949573132988 0.653893056589673 0.694543707105752 0.730733847915583 0.734117341454142
"60" 0.618616342860413 0.644148945043307 0.631343105488245 0.647760075542949 0.661644961078906 0.688153828908175 0.71162379206196 0.715320933473123
"61" 0.592803797207476 0.620396143786722 0.627019163046969 0.635404003068463 0.639399981346588 0.697199825470155 0.702362237734343 0.716111154034644
"62" 0.627291938818711 0.653495102367417 0.64575959075008 0.657663305613556 0.667313676371114 0.677889977235573 0.724238646999235 0.720607405692326
"63" 0.623712826334494 0.642798647318753 0.64888188750767 0.644794841274194 0.661647870595267 0.691652057723112 0.723453454314237 0.727057444890287
"64" 0.610381293653145 0.618776559744236 0.618388725190003 0.632431743987359 0.645596467284004 0.66379269947274 0.705137833924422 0.705769952303526
"65" 0.608384929577701 0.646015370253947 0.649915801768359 0.656284471674813 0.658258438763736 0.674365154674202 0.721641510547737 0.720426855263555
"66" 0.60665628260448 0.616652845611977 0.61000884452344 0.612240172955404 0.636899373458131 0.66886893832628 0.713545630404688 0.71234178606431
"67" 0.594857263768014 0.630803026269989 0.62499119057067 0.632820618864239 0.650726989808094 0.686480552086757 0.703936789039566 0.705672853698734
"68" 0.625672092755662 0.657303709777057 0.635615010002976 0.65701897889234 0.679757094864199 0.681886288991374 0.71549892532689 0.71843583714265
"69" 0.607645099258 0.629874296799328 0.640364197513453 0.655943614686987 0.663146659457157 0.676548377485454 0.713426013392483 0.715973017362486
"70" 0.619974958119517 0.663805135463034 0.646961897425768 0.652099106589699 0.672250042051541 0.696185447201821 0.720918283911421 0.718595276941358
"71" 0.601577599931972 0.640323977334687 0.639864189044845 0.651565597823198 0.647356033532265 0.679828353780301 0.701989280503548 0.703640650575933
"72" 0.655462121620398 0.672597323188646 0.662090242288126 0.669753035270097 0.700694310260788 0.674517324820302 0.729131086028783 0.730509886187253
"73" 0.620630738213068 0.628768502195715 0.623770244064601 0.636642685414578 0.648346443899115 0.710535528115238 0.722556565923359 0.736337209203045
"74" 0.593824680524976 0.628108233171648 0.64374820886978 0.650970929952281 0.647243662482007 0.670839857638124 0.703915375881264 0.714141844962762
"75" 0.594020932813078 0.625681117349274 0.612861294245352 0.622456789474574 0.634644593387298 0.679743411427611 0.70809376858633 0.704529540847825
"76" 0.610315969176245 0.623827146650025 0.62127133269567 0.629699464612884 0.636735479039319 0.704508611307714 0.715266133587673 0.715109810473701
"77" 0.602614269199811 0.634124866188618 0.624542169426717 0.642490688327305 0.65299847821406 0.674318704712978 0.720030985196636 0.712500754927001
"78" 0.613062438415304 0.64969005640518 0.641257537052589 0.655549884479569 0.659431308780805 0.643401756096788 0.685416791202566 0.685851765996218
"79" 0.609038237331264 0.634073970364121 0.642623084513407 0.646437779526698 0.666985329615231 0.696370645580332 0.724720983157366 0.730378419395077
"80" 0.629794893617021 0.660171509689295 0.647749694512058 0.657456286375336 0.685154265159495 0.692510806444618 0.744711502574651 0.743457166638946
"81" 0.615519765275511 0.644672207341475 0.621253612388568 0.634846309438358 0.664749060907928 0.692003470889634 0.716900712051922 0.720649208644219
"82" 0.584349641727633 0.617150116258301 0.602127743633976 0.601568142249195 0.638086645520575 0.664136459970432 0.690295008556118 0.685413189922958
"83" 0.607300632178919 0.632597073023771 0.639156763712143 0.647053878457219 0.63921083328622 0.683140437872633 0.705816147113546 0.724806864687848
"84" 0.618327407940261 0.644026880001865 0.670445048920801 0.682172552939613 0.669039554456526 0.688559871875156 0.729561298701592 0.741117404482286
"85" 0.630212616557698 0.651807469278726 0.647703307406769 0.644867643364407 0.673455381686345 0.686665680194278 0.734865421954947 0.72577765589186
"86" 0.612428101160348 0.651277262547095 0.6299290644893 0.640927570355066 0.650326677262675 0.722161086778854 0.722603144973462 0.736568160929707
"87" 0.617455006836352 0.635459000582193 0.630448624695398 0.643473896064244 0.661308282218638 0.679808328864933 0.717543355517446 0.721445759952198
"88" 0.609036110839945 0.623187869161245 0.632960598718484 0.645725348684694 0.665247882431887 0.662662940915803 0.707251740369881 0.704863720668449
"89" 0.611900816257903 0.643117446311431 0.642976282169567 0.649787211284387 0.655497714878592 0.680993730672911 0.709962422873905 0.714976301649341
"90" 0.615914699942424 0.633578028062848 0.652872908390927 0.660515276455309 0.663914959302749 0.671607355924454 0.717573763822183 0.725660694212509
"91" 0.6006663661422 0.647418987094503 0.648251996142833 0.643342415191456 0.671719679943428 0.702674937028681 0.735664130086694 0.735829857146531
"92" 0.615680535095843 0.619467845231098 0.624135529241381 0.630804643897947 0.644115881628105 0.665853834336481 0.694003527896997 0.70496645022019
"93" 0.613014713678735 0.636741530601615 0.632192512186678 0.646968699545906 0.652147900528271 0.693464657713584 0.716820928795785 0.725006794749849
"94" 0.613179874871389 0.632419356183707 0.647318160395076 0.657527697468702 0.650559293009189 0.684495452916141 0.705215805083015 0.718961714965653
"95" 0.620078679765023 0.65236331607551 0.629617050530246 0.63537202651934 0.668082177337126 0.676177652566903 0.721538060652491 0.70686069080981
"96" 0.617230071103779 0.66028361933902 0.639052135495468 0.647712286464266 0.670364784040499 0.695650286560509 0.722373019265033 0.718966998690003
"97" 0.605950437145288 0.62151992090349 0.643995509251673 0.635793814425061 0.645012896046163 0.672964264501323 0.700686504902092 0.705418734182021
"98" 0.616477929919056 0.608465670054392 0.620592172333527 0.632123428363798 0.638558027525256 0.64991123544146 0.689367199596446 0.695745954457164
"99" 0.606555805215784 0.655932713835675 0.63711248308475 0.653929151756414 0.668210932068306 0.690224658693394 0.729264387897318 0.734121332904791
"100" 0.619414892257304 0.649057291506078 0.652679414547921 0.657021591109664 0.662808873041068 0.706589930369932 0.726296090877087 0.732246210554962
